ID,Usable FIPS,Usable STATE
2899162071,17031.0,ILLINOIS
422237243,39093.0,OHIO
322685848,11001.0,"WASHINGTON, D.C."
60923989,6053.0,CALIFORNIA
774284551581491200,,ILLINOIS
135526150,8097.0,COLORADO
902463160170319872,,RHODE ISLAND
129833154,,ARKANSAS
975015518154321920,,KENTUCKY
15942089,26059.0,MICHIGAN
581640517,6089.0,CALIFORNIA
3007197415,1089.0,ALABAMA
56183048,37135.0,NORTH CAROLINA
48446584,,NEW JERSEY
4865561549,11001.0,"WASHINGTON, D.C."
23237645,20091.0,KANSAS
3033154947,48279.0,TEXAS
13851892,13121.0,GEORGIA
25670889,48273.0,TEXAS
21058869,,COLORADO
70706427,53033.0,WASHINGTON
195582420,,MISSOURI
2731835919,,NEW YORK
1111356117865648128,,NEW JERSEY
478304532,,FLORIDA
15936314,,OHIO
17031971,48201.0,TEXAS
2726714196,,TENNESSEE
3025343357,,NEW YORK
19095829,48279.0,TEXAS
3008788783,6007.0,CALIFORNIA
45324439,36081.0,NEW YORK
19974521,41051.0,OREGON
181821452,48439.0,TEXAS
392941722,48083.0,TEXAS
1242537974857740288,53033.0,WASHINGTON
51632731,41051.0,OREGON
132964988,17201.0,ILLINOIS
3694776794,,ARIZONA
1091212285228441600,41013.0,OREGON
47867985,41051.0,OREGON
180049717,,TEXAS
1070484837805449216,6075.0,CALIFORNIA
115977834,39035.0,OHIO
41965231,36029.0,NEW YORK
15345563,11001.0,"WASHINGTON, D.C."
1119882585772109824,39037.0,OHIO
705938540853526528,4019.0,ARIZONA
36579558,,NEBRASKA
764575204521549824,35001.0,NEW MEXICO
19940628,13117.0,GEORGIA
1049951682782797824,48279.0,TEXAS
171339375,,NEW YORK
9897602,37125.0,NORTH CAROLINA
16544398,48029.0,TEXAS
529065662,4019.0,ARIZONA
619536073,,WISCONSIN
805709286,48453.0,TEXAS
964844114,,OKLAHOMA
50073507,11001.0,"WASHINGTON, D.C."
110526381,,PENNSYLVANIA
474472345,42011.0,PENNSYLVANIA
889085352,,NEW YORK
895718318014726144,49057.0,UTAH
70555872,23019.0,MAINE
1017245961691848704,,NEW YORK
756175786994835456,8041.0,COLORADO
273788931,,OHIO
326538545,,MICHIGAN
993377940,,KANSAS
197875880,,MISSOURI
1152811704486514688,,CALIFORNIA
37738073,,UTAH
154594942,22071.0,LOUISIANA
36058558,,KENTUCKY
1129547666264907776,28151.0,MISSISSIPPI
1051015383631781888,36013.0,NEW YORK
793219212407738368,48183.0,TEXAS
878823511975919616,,PENNSYLVANIA
117941335,8069.0,COLORADO
30791478,27053.0,MINNESOTA
258837766,,NEW YORK
828723161852215296,34027.0,NEW JERSEY
43117534,12073.0,FLORIDA
40766498,12086.0,FLORIDA
68299043,48453.0,TEXAS
616865771,,DELAWARE
25571108,,FLORIDA
794003281,18097.0,INDIANA
164384744,17107.0,ILLINOIS
36296857,36001.0,NEW YORK
45300342,12095.0,FLORIDA
219048225,13121.0,GEORGIA
85140056,25025.0,MASSACHUSETTS
720982088,6067.0,CALIFORNIA
16096658,4013.0,ARIZONA
764725512711397376,,WISCONSIN
16023214,53033.0,WASHINGTON
1083854312,8069.0,COLORADO
481617405,34005.0,NEW JERSEY
1141460229613334528,48215.0,TEXAS
24884308,37031.0,NORTH CAROLINA
370752453,41029.0,OREGON
153517357,,NEW YORK
402845055,48083.0,TEXAS
37825927,53053.0,WASHINGTON
191290681,42051.0,PENNSYLVANIA
1325667488,37135.0,NORTH CAROLINA
288787635,,TEXAS
4735931568,,CALIFORNIA
156073101,22071.0,LOUISIANA
3180987618,39091.0,OHIO
23108081,41043.0,OREGON
2318006749,40143.0,OKLAHOMA
940973533001322496,18097.0,INDIANA
16136933,,PENNSYLVANIA
929508081926418432,53073.0,WASHINGTON
2772078362,,CALIFORNIA
2797050577,,GEORGIA
320960752,39061.0,OHIO
3383484320,,NEW MEXICO
51204018,,PENNSYLVANIA
409597669,6107.0,CALIFORNIA
423968444,,VIRGINIA
850161861576282112,12009.0,FLORIDA
831266522706362368,37055.0,NORTH CAROLINA
391415885,,PENNSYLVANIA
3772273937,,NEW YORK
32982195,11001.0,"WASHINGTON, D.C."
1643576516,6059.0,CALIFORNIA
1007711863159705600,,CALIFORNIA
530003517,55135.0,WISCONSIN
389295582,23009.0,MAINE
315557307,21155.0,KENTUCKY
3855140355,,ILLINOIS
330703960,36001.0,NEW YORK
729271333,,NORTH CAROLINA
993861907349213184,48453.0,TEXAS
834581216288464896,48139.0,TEXAS
2306884500,13077.0,GEORGIA
292492222,18127.0,INDIANA
1952516803,,WEST VIRGINIA
1515228109,,MARYLAND
8283472,36067.0,NEW YORK
339930433,12011.0,FLORIDA
3162983797,,WYOMING
243678619,18003.0,INDIANA
1588872404,36067.0,NEW YORK
1174606205559267328,21147.0,KENTUCKY
4912727316,41005.0,OREGON
19524619,37081.0,NORTH CAROLINA
1099797086755831808,42073.0,PENNSYLVANIA
33579408,8005.0,COLORADO
1219811144447053824,30111.0,MONTANA
794376571,,TEXAS
1197350731973447680,13121.0,GEORGIA
3037509513,,INDIANA
1373449044,,NEW YORK
514591453,36067.0,NEW YORK
1134525657923432448,27037.0,MINNESOTA
4849898158,36091.0,NEW YORK
912954062,41043.0,OREGON
78158543,,NEW YORK
44975634,47157.0,TENNESSEE
426350056,25025.0,MASSACHUSETTS
118245138,11001.0,"WASHINGTON, D.C."
235933531,,ILLINOIS
1705609130,,HAWAII
157136556,,NEW YORK
297813714,6019.0,CALIFORNIA
4794959602,48439.0,TEXAS
91437821,39061.0,OHIO
1379556049,51059.0,VIRGINIA
379444001,,OREGON
1656530342,,ARIZONA
1411248950,37183.0,NORTH CAROLINA
1583395916,21209.0,KENTUCKY
890222587565015040,53033.0,WASHINGTON
2458737055,,WEST VIRGINIA
855679951,42027.0,PENNSYLVANIA
28304423,6037.0,CALIFORNIA
706317900873756672,18097.0,INDIANA
49208128,48309.0,TEXAS
17347839,6001.0,CALIFORNIA
81963076,20091.0,KANSAS
403389372,,TEXAS
34667396,12099.0,FLORIDA
415328310,,LOUISIANA
24463474,41051.0,OREGON
508433615,53053.0,WASHINGTON
1006606899117080576,6079.0,CALIFORNIA
808730228113555456,,ARIZONA
166216083,,TEXAS
741882131127795712,24005.0,MARYLAND
781007407719874560,,KANSAS
524148197,36067.0,NEW YORK
42682674,48113.0,TEXAS
2985945763,48201.0,TEXAS
88347643,12086.0,FLORIDA
767399320723165184,6057.0,CALIFORNIA
148237027,35001.0,NEW MEXICO
40687730,12011.0,FLORIDA
4920474129,,ILLINOIS
876764349695754240,,ARIZONA
21838905,,UTAH
3266646908,,NEW MEXICO
27904935,37183.0,NORTH CAROLINA
741019121270169600,11001.0,"WASHINGTON, D.C."
794621053695889408,,NEW YORK
83951806,51147.0,VIRGINIA
949274055181389824,16001.0,IDAHO
20799478,11001.0,"WASHINGTON, D.C."
804423608294440960,17031.0,ILLINOIS
278258082,47093.0,TENNESSEE
264014095,36061.0,NEW YORK
2565404993,47157.0,TENNESSEE
69146428,6037.0,CALIFORNIA
386580297,,MARYLAND
4160905109,51003.0,VIRGINIA
941781,54025.0,WEST VIRGINIA
3299534530,51059.0,VIRGINIA
27993786,6067.0,CALIFORNIA
33702677,,MICHIGAN
36667567,18057.0,INDIANA
20871376,,NEW YORK
473216137,,PENNSYLVANIA
1158603728687128576,,TEXAS
933916058603356160,40057.0,OKLAHOMA
373571607,48453.0,TEXAS
380135506,53033.0,WASHINGTON
27460098,,FLORIDA
957800368989245440,55057.0,WISCONSIN
2904092035,25025.0,MASSACHUSETTS
2895916251,,NEW YORK
10999012,27137.0,MINNESOTA
153392925,,FLORIDA
935107884089860096,17191.0,ILLINOIS
183127575,20157.0,KANSAS
414523244,12103.0,FLORIDA
364531863,,CALIFORNIA
1229889308196098048,8097.0,COLORADO
3435897065,,PENNSYLVANIA
291412238,25025.0,MASSACHUSETTS
766661143,,OREGON
747549857053736960,,TEXAS
968118546978000896,36067.0,NEW YORK
1054532006472830976,,PENNSYLVANIA
201086614,,PENNSYLVANIA
283166148,25025.0,MASSACHUSETTS
536305079,37019.0,NORTH CAROLINA
13952832,11001.0,"WASHINGTON, D.C."
188907347,40057.0,OKLAHOMA
14202698,25017.0,MASSACHUSETTS
564803482,,NEW YORK
160365406,,NEW YORK
43599349,53033.0,WASHINGTON
14990794,24005.0,MARYLAND
718355616201367552,38017.0,NORTH DAKOTA
14568788,,MINNESOTA
38174098,42101.0,PENNSYLVANIA
730141045191741440,12103.0,FLORIDA
755958397,,TEXAS
3291135818,41043.0,OREGON
591886003,17031.0,ILLINOIS
22221695,48279.0,TEXAS
16929559,,NEW YORK
32824198,18067.0,INDIANA
884525337694031872,,MARYLAND
2652011282,,PENNSYLVANIA
2822939337,,MARYLAND
63851303,18003.0,INDIANA
4185662169,,TEXAS
1663840987,48279.0,TEXAS
35752684,,ILLINOIS
1274828008373641216,6073.0,CALIFORNIA
60402920,,NEW YORK
27749616,,COLORADO
18281731,,NEW YORK
4697504730,11001.0,"WASHINGTON, D.C."
2225318952,53033.0,WASHINGTON
19784801,53033.0,WASHINGTON
3119054922,,RHODE ISLAND
3676950672,16013.0,IDAHO
14325755,37183.0,NORTH CAROLINA
16668643,,OHIO
838338081006706688,17055.0,ILLINOIS
95649818,48279.0,TEXAS
800395656,6001.0,CALIFORNIA
2956687685,20093.0,KANSAS
957967071710732288,,WISCONSIN
107785111,48453.0,TEXAS
126690173,,COLORADO
1100894720262168576,,ARIZONA
348255639,41051.0,OREGON
19975536,11001.0,"WASHINGTON, D.C."
832234933,6075.0,CALIFORNIA
14262106,,CALIFORNIA
3349866165,18097.0,INDIANA
17667803,,PENNSYLVANIA
33339071,45045.0,SOUTH CAROLINA
30179110,,CALIFORNIA
3023109301,40057.0,OKLAHOMA
83911846,,WISCONSIN
1513813236,48043.0,TEXAS
52157713,11001.0,"WASHINGTON, D.C."
734877434,12057.0,FLORIDA
1013599267,6037.0,CALIFORNIA
259048562,39049.0,OHIO
57552367,47065.0,TENNESSEE
1701096895,48201.0,TEXAS
894727524,,RHODE ISLAND
27964732,53063.0,WASHINGTON
30045802,12083.0,FLORIDA
3252998768,,ARIZONA
712492389299056640,39049.0,OHIO
131891642,6075.0,CALIFORNIA
16130478,42003.0,PENNSYLVANIA
54401513,6061.0,CALIFORNIA
271612837,37161.0,NORTH CAROLINA
1250918285232783360,49035.0,UTAH
14572513,42027.0,PENNSYLVANIA
494684963,48439.0,TEXAS
48391014,,NEW YORK
55717228,54081.0,WEST VIRGINIA
29810419,53033.0,WASHINGTON
306953937,,MASSACHUSETTS
1244837174031286272,,NEW MEXICO
2892981828,,TEXAS
806299453313449984,12071.0,FLORIDA
28575656,6075.0,CALIFORNIA
762360236573200384,48215.0,TEXAS
1526011082,6075.0,CALIFORNIA
171146311,25025.0,MASSACHUSETTS
248931428,30063.0,MONTANA
40754323,29095.0,MISSOURI
368000527,39095.0,OHIO
843853136200577024,6009.0,CALIFORNIA
184023529,6099.0,CALIFORNIA
1056906122,23011.0,MAINE
34411403,6059.0,CALIFORNIA
276603837,29095.0,MISSOURI
278379110,17031.0,ILLINOIS
986280500384935936,22071.0,LOUISIANA
475425956,6001.0,CALIFORNIA
1106294987379990528,,TEXAS
80137008,,TEXAS
969282137185689600,27053.0,MINNESOTA
464336989,,ILLINOIS
952400156065853440,27053.0,MINNESOTA
1473583242,,NEW YORK
813997516819664896,12086.0,FLORIDA
2386074042,,MICHIGAN
1781551,35001.0,NEW MEXICO
20826640,,MISSOURI
804055622371180544,45051.0,SOUTH CAROLINA
23563377,,ARIZONA
163195500,48053.0,TEXAS
1188314745201405952,,COLORADO
355574552,,GEORGIA
33700459,,VIRGINIA
287724198,48201.0,TEXAS
609092716,12045.0,FLORIDA
248382508,48201.0,TEXAS
1653771,48201.0,TEXAS
174709655,,UTAH
742986702,8059.0,COLORADO
158525553,6085.0,CALIFORNIA
53206928,20175.0,KANSAS
4474124001,,NEW YORK
2859706841,53033.0,WASHINGTON
15993325,6083.0,CALIFORNIA
835668309165150208,,NEW JERSEY
858882396,34001.0,NEW JERSEY
829558902849204224,,NEW YORK
3185444652,12086.0,FLORIDA
2497591082,12071.0,FLORIDA
3438420089,34011.0,NEW JERSEY
14358350,,GEORGIA
806757,6075.0,CALIFORNIA
32700594,47157.0,TENNESSEE
16255212,23011.0,MAINE
1080320687124799488,,RHODE ISLAND
997914738,,NEW YORK
2944450677,42003.0,PENNSYLVANIA
921728354,11001.0,"WASHINGTON, D.C."
3159903653,26073.0,MICHIGAN
1201208664771698688,48279.0,TEXAS
1014434255966035968,,FLORIDA
103956643,33011.0,NEW HAMPSHIRE
1248466058597425152,41051.0,OREGON
23214636,48439.0,TEXAS
317362320,,NEW JERSEY
992145175278333952,,NEW MEXICO
1891239530,37037.0,NORTH CAROLINA
18804853,,NEW YORK
817768494,,ARIZONA
936027538081570816,12031.0,FLORIDA
4009357397,36059.0,NEW YORK
1442899830,19163.0,IOWA
29867997,,PENNSYLVANIA
881891730114596864,6067.0,CALIFORNIA
1121356230394556416,42129.0,PENNSYLVANIA
1195771243,,NEW YORK
1051373434415005696,20157.0,KANSAS
1094643062,6073.0,CALIFORNIA
748367832937791488,,MISSOURI
707062910170865664,,ALABAMA
453195341,,KANSAS
551517271,39151.0,OHIO
63112075,51001.0,VIRGINIA
2793206581,6085.0,CALIFORNIA
1400689393,,OHIO
559715065,6001.0,CALIFORNIA
1020371147047817216,25025.0,MASSACHUSETTS
312825716,,CALIFORNIA
1562072257,,VIRGINIA
2572072189,12095.0,FLORIDA
24055050,54025.0,WEST VIRGINIA
512228628,,ILLINOIS
17141018,39035.0,OHIO
714797414209740800,39113.0,OHIO
1235702092318134272,6059.0,CALIFORNIA
42759269,,PENNSYLVANIA
1358240904,6041.0,CALIFORNIA
27107088,,FLORIDA
1202450705136537600,51143.0,VIRGINIA
55671434,36111.0,NEW YORK
1166776325463584768,39049.0,OHIO
225209448,41051.0,OREGON
1937314951,,UTAH
23536577,,NEW YORK
205007840,,PENNSYLVANIA
1122865130847580160,48279.0,TEXAS
12254202,48083.0,TEXAS
1037325069331169280,,NEW JERSEY
1193718944370085888,,RHODE ISLAND
411938835,8005.0,COLORADO
351848444,11001.0,"WASHINGTON, D.C."
223662143,24013.0,MARYLAND
530928143,26025.0,MICHIGAN
212050257,,NEW YORK
208656736,25025.0,MASSACHUSETTS
55984557,11001.0,"WASHINGTON, D.C."
3254665122,42071.0,PENNSYLVANIA
503824274,,NEW YORK
502085443,18163.0,INDIANA
2370082679,40109.0,OKLAHOMA
7794552,47037.0,TENNESSEE
391639064,37135.0,NORTH CAROLINA
1169389828326060032,,COLORADO
3350923527,,COLORADO
2497624369,39053.0,OHIO
4115204423,,NEW YORK
348329396,,MISSOURI
1359155396,12105.0,FLORIDA
57330145,,NEW YORK
741998573341057024,4003.0,ARIZONA
2406241260,54009.0,WEST VIRGINIA
320331038,,FLORIDA
14316843,,NEW HAMPSHIRE
513484097,54047.0,WEST VIRGINIA
2738521589,,ARIZONA
21059279,25025.0,MASSACHUSETTS
384335594,11001.0,"WASHINGTON, D.C."
844304004,19163.0,IOWA
38485570,6075.0,CALIFORNIA
15990298,,COLORADO
297043956,51143.0,VIRGINIA
476099058,8069.0,COLORADO
978798662972313600,,ILLINOIS
21450903,,MICHIGAN
436034383,,RHODE ISLAND
23830016,41005.0,OREGON
3122647454,48113.0,TEXAS
25962694,48121.0,TEXAS
1138326283,,NEW YORK
593950896,25025.0,MASSACHUSETTS
70505054,6075.0,CALIFORNIA
193131779,,INDIANA
786024958124318720,,ARIZONA
1201197145627484160,6025.0,CALIFORNIA
22179822,6081.0,CALIFORNIA
709947262,21111.0,KENTUCKY
727588640,,TEXAS
212465437,,OREGON
21778282,12121.0,FLORIDA
1106331807299989504,45045.0,SOUTH CAROLINA
17144023,6037.0,CALIFORNIA
3168321788,42129.0,PENNSYLVANIA
526911781,12105.0,FLORIDA
2257129542,,TEXAS
73402469,,PENNSYLVANIA
448147041,,ILLINOIS
486249942,40057.0,OKLAHOMA
344915387,55113.0,WISCONSIN
713445992444473344,18169.0,INDIANA
861082539347324928,,ILLINOIS
4034005035,,NEW YORK
863044943375421440,,NEW YORK
911956004807561216,25009.0,MASSACHUSETTS
87095316,37135.0,NORTH CAROLINA
2812454000,,MISSOURI
375774495,36061.0,NEW YORK
1177948690562109440,,NEW YORK
811293443162898432,17077.0,ILLINOIS
1033551819090219008,6073.0,CALIFORNIA
316720511,37183.0,NORTH CAROLINA
169018517,11001.0,"WASHINGTON, D.C."
802995063278055424,,NEW MEXICO
229010922,37119.0,NORTH CAROLINA
4235605727,27053.0,MINNESOTA
15207718,12086.0,FLORIDA
2706097439,12105.0,FLORIDA
14935323,11001.0,"WASHINGTON, D.C."
22828333,,DELAWARE
24182072,,FLORIDA
158829910,,NEW YORK
27979322,53033.0,WASHINGTON
168143247,12086.0,FLORIDA
235259423,,DELAWARE
107088742,48453.0,TEXAS
324219841,,FLORIDA
2544839618,,ILLINOIS
2252962632,,INDIANA
2220489432,19013.0,IOWA
15321886,,ILLINOIS
862745318315765760,51810.0,
98190127,25021.0,MASSACHUSETTS
1549247635,37135.0,NORTH CAROLINA
918128319127867392,37105.0,NORTH CAROLINA
3385074851,47065.0,TENNESSEE
229930153,12099.0,FLORIDA
189786794,48113.0,TEXAS
2205478074,20091.0,KANSAS
24416890,,NEW YORK
21918310,11001.0,"WASHINGTON, D.C."
1049358998,,ARIZONA
263076896,,IOWA
2393944766,17071.0,ILLINOIS
74820061,11001.0,"WASHINGTON, D.C."
962585492,,NEW YORK
27122643,40057.0,OKLAHOMA
1729201112,20157.0,KANSAS
246156265,45019.0,SOUTH CAROLINA
2931866431,6067.0,CALIFORNIA
4042134378,,NEW YORK
3293437972,,WISCONSIN
9814032,,COLORADO
1176565350680412160,,RHODE ISLAND
295796824,,ILLINOIS
36222961,25025.0,MASSACHUSETTS
54373768,,MINNESOTA
2489390202,12095.0,FLORIDA
817582723002994688,40143.0,OKLAHOMA
25748850,48113.0,TEXAS
2780785403,,ARKANSAS
1268853955,51830.0,VIRGINIA
66753460,51600.0,VIRGINIA
748767629259644928,6107.0,CALIFORNIA
8627602,53033.0,WASHINGTON
63118725,,KANSAS
431605672,25021.0,MASSACHUSETTS
3024088539,25025.0,MASSACHUSETTS
1684913425,,NEW YORK
36203755,11001.0,"WASHINGTON, D.C."
2887048509,,MISSOURI
57834409,,NEW YORK
458045953,40095.0,OKLAHOMA
1400734230,,FLORIDA
19245523,13121.0,GEORGIA
23993125,,NEW YORK
2482517660,30081.0,MONTANA
2752182969,30063.0,MONTANA
35805869,,CALIFORNIA
400296615,41051.0,OREGON
157516438,,NEW YORK
1485902532,17031.0,ILLINOIS
710533385035386880,25025.0,MASSACHUSETTS
23102801,,CALIFORNIA
3518463976,,NEW JERSEY
239489823,6073.0,CALIFORNIA
1087430455429861376,,OHIO
168244306,,ILLINOIS
4862201510,6085.0,CALIFORNIA
771860469019582464,18057.0,INDIANA
37724627,12067.0,
89266660,13121.0,GEORGIA
36484848,48085.0,TEXAS
209925617,40151.0,OKLAHOMA
399537090,36119.0,NEW YORK
41037795,,LOUISIANA
2870749090,,NEW YORK
789260849353338880,,CALIFORNIA
821606955965878272,,LOUISIANA
1260440701,,OHIO
169949058,5051.0,ARKANSAS
886398296146706432,,NEW YORK
533328284,4019.0,ARIZONA
3228658445,36081.0,NEW YORK
64773321,12099.0,FLORIDA
582258100,25025.0,MASSACHUSETTS
54143577,12086.0,FLORIDA
35922674,,NORTH CAROLINA
981807234,24005.0,MARYLAND
896494825851297792,45063.0,SOUTH CAROLINA
88942789,17031.0,ILLINOIS
776226909554249728,48201.0,TEXAS
863200514690961408,11001.0,"WASHINGTON, D.C."
224286721,,ILLINOIS
897872740593651712,12105.0,FLORIDA
1142497874833498112,,TEXAS
3304837284,4015.0,ARIZONA
13124262,48085.0,TEXAS
1170140766,,MISSOURI
1209896452576727040,36103.0,NEW YORK
33216282,,TEXAS
325235346,6037.0,CALIFORNIA
22343497,26029.0,MICHIGAN
344110934,42129.0,PENNSYLVANIA
495565948,48279.0,TEXAS
3546440003,,ILLINOIS
821041093122936832,36103.0,NEW YORK
824296578529644544,,ARIZONA
2760122216,28049.0,MISSISSIPPI
2858239057,,ILLINOIS
1921896235,41051.0,OREGON
3189574784,,CALIFORNIA
347672956,47037.0,TENNESSEE
4408326137,28051.0,MISSISSIPPI
1213558188886282240,36001.0,NEW YORK
3401472100,56001.0,WYOMING
4015348873,48279.0,TEXAS
77651365,13299.0,GEORGIA
892412663153688576,39061.0,OHIO
786573571422195712,,ILLINOIS
286988594,34025.0,NEW JERSEY
231980176,,LOUISIANA
331104771,12031.0,FLORIDA
241239867,11001.0,"WASHINGTON, D.C."
794392536,48451.0,TEXAS
426542694,9007.0,CONNECTICUT
780659066183950336,,NEW YORK
1164138787,48453.0,TEXAS
492430869,,KENTUCKY
54672942,17031.0,ILLINOIS
3270336145,51153.0,VIRGINIA
17971491,25013.0,MASSACHUSETTS
486738418,,PENNSYLVANIA
828284904844587008,53067.0,WASHINGTON
456697224,45019.0,SOUTH CAROLINA
2211476448,12095.0,FLORIDA
3023248928,,TEXAS
4680097982,12071.0,FLORIDA
42137971,53061.0,WASHINGTON
931179577,45041.0,SOUTH CAROLINA
779254718690394112,34007.0,NEW JERSEY
38234571,12099.0,FLORIDA
109914643,37183.0,NORTH CAROLINA
2269876740,27033.0,MINNESOTA
16107303,37021.0,NORTH CAROLINA
854302069,,INDIANA
2278010384,47037.0,TENNESSEE
905989151048249344,12057.0,FLORIDA
4127237698,48279.0,TEXAS
803723030,11001.0,"WASHINGTON, D.C."
3327420822,53033.0,WASHINGTON
130739913,27053.0,MINNESOTA
612676539,41067.0,OREGON
36156544,,ARIZONA
215473625,48113.0,TEXAS
40263085,,OHIO
705981259005071360,39151.0,OHIO
4597514773,,ARIZONA
196266057,6075.0,CALIFORNIA
1120722271180664832,36103.0,NEW YORK
733127103156260864,12057.0,FLORIDA
1223402400,13121.0,GEORGIA
21202079,,ALABAMA
754468234280128512,12086.0,FLORIDA
2238810830,48453.0,TEXAS
23276976,,UTAH
777893708679172096,,ARKANSAS
15511055,50007.0,VERMONT
42688735,48201.0,TEXAS
273452409,48279.0,TEXAS
1235996325046517760,39049.0,OHIO
289865805,,NEW YORK
824981632792801280,,NEW YORK
22564984,,UTAH
188922842,,TEXAS
1864160736,,PUERTO RICO
13845752,,TEXAS
73527299,50007.0,VERMONT
1157848416279396352,42059.0,PENNSYLVANIA
22009506,,NEW YORK
826252183800729600,12086.0,FLORIDA
1189542419131457536,20175.0,KANSAS
244217485,48453.0,TEXAS
17563262,,NEW YORK
24248606,,ARIZONA
46935186,47037.0,TENNESSEE
24293314,37135.0,NORTH CAROLINA
28703779,12105.0,FLORIDA
17008237,,PENNSYLVANIA
190281836,37135.0,NORTH CAROLINA
2190705961,,COLORADO
445579197,37135.0,NORTH CAROLINA
130615515,,NEW JERSEY
73800328,,PUERTO RICO
1243839828887732224,,NEW YORK
523399493,22071.0,LOUISIANA
2966770391,12099.0,FLORIDA
627540544,27053.0,MINNESOTA
444182726,25025.0,MASSACHUSETTS
4909522369,23017.0,MAINE
362869348,,LOUISIANA
240095783,36103.0,NEW YORK
1030861201624813568,34029.0,NEW JERSEY
51630288,,TEXAS
3018684704,48029.0,TEXAS
2314845256,,FLORIDA
365184905,,COLORADO
242480017,41051.0,OREGON
284144509,12103.0,FLORIDA
2317689248,,ALASKA
1398914293,29135.0,MISSOURI
93251080,18097.0,INDIANA
169686820,27053.0,MINNESOTA
324515667,47065.0,TENNESSEE
8845692,,NEW YORK
214545756,41051.0,OREGON
1736702509,37119.0,NORTH CAROLINA
274803809,,TEXAS
53179044,6037.0,CALIFORNIA
120635418,48085.0,TEXAS
782671975340584960,21111.0,KENTUCKY
28569010,36081.0,NEW YORK
2381103738,,NEW YORK
639533,48453.0,TEXAS
584066112,17031.0,ILLINOIS
22647466,,COLORADO
19993088,6067.0,CALIFORNIA
29035535,,OREGON
43761310,22071.0,LOUISIANA
222492885,48141.0,TEXAS
158846686,36001.0,NEW YORK
623618282,,TEXAS
17159358,,NEW YORK
440418094,,FLORIDA
750414410183692288,6075.0,CALIFORNIA
73543815,,FLORIDA
79535834,,TEXAS
2558472167,6107.0,CALIFORNIA
22402570,53033.0,WASHINGTON
15062843,,MISSOURI
18654820,4025.0,ARIZONA
2832042042,37081.0,NORTH CAROLINA
2556198734,,PENNSYLVANIA
1534475791,37183.0,NORTH CAROLINA
15281435,6059.0,CALIFORNIA
83905899,36061.0,NEW YORK
59320121,,NEW JERSEY
140622086,4019.0,ARIZONA
3244971205,48279.0,TEXAS
915401245136904192,,CALIFORNIA
1094384068228046848,6107.0,CALIFORNIA
37475843,18097.0,INDIANA
3748671748,,ILLINOIS
1961791123,48423.0,TEXAS
259394437,,NEW JERSEY
375115638,29095.0,MISSOURI
905126485857509376,6001.0,CALIFORNIA
17133739,12095.0,FLORIDA
23097587,6073.0,CALIFORNIA
1251023513730899968,48083.0,TEXAS
104486084,12057.0,FLORIDA
92198466,37119.0,NORTH CAROLINA
301749167,,ARIZONA
2324438222,20173.0,KANSAS
2229509656,,MARYLAND
55987057,,CALIFORNIA
7361412,35001.0,NEW MEXICO
48866201,6073.0,CALIFORNIA
633538764,6045.0,CALIFORNIA
1220414546,,OREGON
23602345,48121.0,TEXAS
2362519915,39035.0,OHIO
170085127,,OKLAHOMA
48681447,,HAWAII
157827821,4025.0,ARIZONA
189329319,,TENNESSEE
621326978,6075.0,CALIFORNIA
846355601013833728,50007.0,VERMONT
18770638,,NEW YORK
1234974554184916992,,NEW YORK
20408978,,CALIFORNIA
21025381,11001.0,"WASHINGTON, D.C."
396835353,6075.0,CALIFORNIA
934517740303540224,33009.0,NEW HAMPSHIRE
787177880212086784,27097.0,MINNESOTA
769777867,11001.0,"WASHINGTON, D.C."
43146886,47037.0,TENNESSEE
14837377,,NEW YORK
121649032,27053.0,MINNESOTA
775514577228423168,42079.0,PENNSYLVANIA
2728393196,47037.0,TENNESSEE
441083616,,NEW YORK
969338554902917120,8035.0,COLORADO
18777950,11001.0,"WASHINGTON, D.C."
187532490,48201.0,TEXAS
55901465,48279.0,TEXAS
898387303,11001.0,"WASHINGTON, D.C."
217125302,,ARIZONA
809604601280417792,37183.0,NORTH CAROLINA
1848433039,41051.0,OREGON
52038171,,PENNSYLVANIA
282638301,42101.0,PENNSYLVANIA
3159888878,39099.0,
2943358714,,ILLINOIS
21895768,,CALIFORNIA
20371543,,OKLAHOMA
821055705025310720,27163.0,MINNESOTA
179783558,,NEW YORK
1606206523,17031.0,ILLINOIS
1607330718,45051.0,SOUTH CAROLINA
243517371,8014.0,COLORADO
954708589800763392,,PENNSYLVANIA
95942509,54093.0,WEST VIRGINIA
784563545501528064,6075.0,CALIFORNIA
1710154183,21067.0,KENTUCKY
326558278,25025.0,MASSACHUSETTS
370124175,11001.0,"WASHINGTON, D.C."
48086329,36103.0,NEW YORK
1153296542427701248,22071.0,LOUISIANA
1122365176630714368,48201.0,TEXAS
283744657,,VIRGINIA
20453886,40057.0,OKLAHOMA
1089298300119875584,24021.0,MARYLAND
237844171,40143.0,OKLAHOMA
4769633602,,NEW YORK
170441657,,NEW YORK
23713152,,ARIZONA
753301531,36047.0,NEW YORK
23455321,6075.0,CALIFORNIA
598684970,25007.0,MASSACHUSETTS
25466252,45045.0,SOUTH CAROLINA
156128034,36085.0,NEW YORK
15714777,25025.0,MASSACHUSETTS
106580732,,NEW YORK
860265492,11001.0,"WASHINGTON, D.C."
23040306,11001.0,"WASHINGTON, D.C."
810757389259591680,55103.0,WISCONSIN
808533811,12057.0,FLORIDA
