,lat,long
,unique,unique
user_id,,
276065058.0,[27.7567667],[-81.4639835]
276107358.0,[40.0757384],[-74.4041622]
276126480.0,[27.7567667],[-81.4639835]
276126988.0,[37.2166779],[-93.2920373]
276136998.0,[39.9527237],[-75.16352619999998]
276172553.0,[35.4798757],[-79.18029940000002]
276172913.0,[40.74982429999999],[-73.7976337]
276217376.0,[41.9216734],[-93.3122705]
276240984.0,[40.8506558],[-73.86652409999998]
276241788.0,[40.7127281],[-74.0060152]
276271516.0,[30.756393900000006],[-94.3984613]
276304426.0,[43.6211955],[-84.6824346]
276334529.0,[43.1561681],[-75.84499459999998]
276430817.0,[34.0536909],[-118.242766]
276569657.0,[27.9477595],[-82.458444]
276597238.0,[40.6501024],[-73.9495829]
276660353.0,[43.6211955],[-84.6824346]
276703408.0,[33.4255056],[-111.9400125]
276710596.0,[39.9622601],[-83.00070649999998]
276752147.0,[41.87556160000001],[-87.6244212]
276764378.0,[34.395342],[-111.7632755]
276773221.0,[35.6729639],[-79.03929190000002]
276779945.0,[39.9527237],[-75.16352619999998]
276785184.0,[38.8949924],[-77.0365581]
276809102.0,[34.2331373],[-102.4107493]
276816252.0,[40.7596198],[-111.8867975]
276852339.0,[40.6501024],[-73.9495829]
276918910.0,[25.7741728],[-80.19362]
276955610.0,[38.7251776],[-105.6077167]
276992728.0,[38.7509488],[-77.4752667]
277069842.0,[41.87556160000001],[-87.6244212]
277087933.0,[27.9477595],[-82.458444]
277153887.0,[40.7896239],[-73.9598939]
277168365.0,[41.34748920000001],[-88.90118609999998]
277169383.0,[38.7604815],[-92.5617875]
277172131.0,[34.4221319],[-119.7026673]
277185739.0,[25.7741728],[-80.19362]
277187566.0,[31.8160381],[-99.5120986]
277194546.0,[33.749098700000005],[-84.39018490000002]
277229509.0,[35.9131542],[-79.05578]
277232613.0,[34.0536909],[-118.242766]
277270678.0,[41.87556160000001],[-87.6244212]
277272371.0,[29.949932300000004],[-90.0701156]
277299533.0,[29.4246002],[-98.4951405]
277300206.0,[40.7127281],[-74.0060152]
277326244.0,[36.7183708],[-76.2466798]
277363046.0,[37.80445570000001],[-122.2713563]
277448627.0,[39.1014537],[-84.5124602]
277476561.0,[42.8142432],[-73.93956870000002]
277493642.0,[34.0536909],[-118.242766]
277575468.0,[42.70894929999999],[-78.5780796]
277595363.0,[40.7127281],[-74.0060152]
277598071.0,[33.448436699999995],[-112.0741417]
277628589.0,[34.0536909],[-118.242766]
277638254.0,[31.4368343],[-97.4089194]
277644223.0,[42.3602534],[-71.0582912]
277709487.0,[41.5910323],[-93.6046655]
277721736.0,[19.5872677],[-155.42688969999998]
277722025.0,[34.2331373],[-102.4107493]
277801136.0,[39.935629],[-82.9896561]
277843872.0,[38.8949924],[-77.0365581]
277879045.0,[27.7567667],[-81.4639835]
277879274.0,[41.87556160000001],[-87.6244212]
277920538.0,[29.7589382],[-95.3676974]
277931322.0,[36.7014631],[-118.7559974]
277982637.0,[32.7174209],[-117.1627714]
278013278.0,[35.6729639],[-79.03929190000002]
278038424.0,[29.7589382],[-95.3676974]
278060637.0,[32.7174209],[-117.1627714]
278070278.0,[43.6211955],[-84.6824346]
278072261.0,[13.4501257],[144.757551]
278085139.0,[31.5604442],[-91.403171]
278110166.0,[35.6729639],[-79.03929190000002]
278115412.0,[39.3181528],[-79.8109014]
278140725.0,[41.87556160000001],[-87.6244212]
278157124.0,[27.7567667],[-81.4639835]
278157491.0,[33.4151117],[-111.83147920000002]
278173701.0,[28.5421109],[-81.3790304]
278214197.0,[47.6571104],[-117.2613936]
278216480.0,[43.074761],[-89.3837613]
278223827.0,[39.7392364],[-104.9848623]
278273185.0,[40.7127281],[-74.0060152]
278274898.0,[41.87556160000001],[-87.6244212]
278277762.0,[47.6038321],[-122.3300624]
278289478.0,[42.3602534],[-71.0582912]
278311276.0,[37.1232245],[-78.4927721]
278315859.0,[40.9699889],[-77.72788309999999]
278326854.0,[33.749098700000005],[-84.39018490000002]
278603601.0,[47.6038321],[-122.3300624]
278689028.0,[29.949932300000004],[-90.0701156]
278735562.0,[40.7127281],[-74.0060152]
278755526.0,[34.0536909],[-118.242766]
278788930.0,[37.7790262],[-122.4199061]
278801724.0,[42.947011],[-76.4291017]
278810110.0,[29.2108147],[-81.02283309999999]
278812816.0,[47.6859573],[-122.1920249]
278817907.0,[43.1561681],[-75.84499459999998]
278836783.0,[40.7127281],[-74.0060152]
278855515.0,[43.9792797],[-120.737257]
278863693.0,[27.7567667],[-81.4639835]
278877159.0,[28.5421109],[-81.3790304]
278902198.0,[37.3361905],[-121.890583]
278922589.0,[40.6589912],[-74.34737170000002]
278923646.0,[37.7790262],[-122.4199061]
279010786.0,[34.395342],[-111.7632755]
279043728.0,[40.7896239],[-73.9598939]
279068769.0,[40.7127281],[-74.0060152]
279093858.0,[27.9477595],[-82.458444]
279136277.0,[31.8160381],[-99.5120986]
279164084.0,[36.7014631],[-118.7559974]
279198397.0,[33.6626232],[-117.58938]
279217505.0,[38.8903961],[-77.0841585]
279234400.0,[20.24232],[-155.83323]
279241597.0,[40.7127281],[-74.0060152]
279243228.0,[34.0536909],[-118.242766]
279246675.0,[40.7127281],[-74.0060152]
279266942.0,[35.22720860000001],[-80.84308270000002]
279296358.0,[37.1232245],[-78.4927721]
279305665.0,[40.7127281],[-74.0060152]
279329310.0,[36.7014631],[-118.7559974]
279369580.0,[33.448436699999995],[-112.0741417]
279373649.0,[34.395342],[-111.7632755]
279376983.0,[41.5051613],[-81.6934446]
279377691.0,[27.7567667],[-81.4639835]
279380324.0,[37.7790262],[-122.4199061]
279394334.0,[36.1672559],[-115.1485163]
279427570.0,[38.8949924],[-77.0365581]
279499343.0,[40.6501024],[-73.9495829]
279563158.0,[33.749098700000005],[-84.39018490000002]
279593998.0,[31.8160381],[-99.5120986]
279602772.0,[47.60621],[-122.33207]
279644215.0,[18.465299],[-66.11666600000001]
279707495.0,[40.6501024],[-73.9495829]
279720996.0,[36.7014631],[-118.7559974]
279762114.0,[27.3364347],[-82.5306527]
279764085.0,[35.22720860000001],[-80.84308270000002]
279847754.0,[27.7567667],[-81.4639835]
279875591.0,[36.7014631],[-118.7559974]
279897690.0,[43.6447642],[-114.0154071]
279922892.0,[34.1938237],[-118.5010456]
280045851.0,[40.7127281],[-74.0060152]
280050320.0,[34.0536909],[-118.242766]
280106166.0,[35.19875220000001],[-111.6518229]
280119069.0,[42.866632],[-106.313081]
280124202.0,[33.749098700000005],[-84.39018490000002]
280135347.0,[40.2253569],[-82.6881395]
280139668.0,[37.54812],[-77.44675]
280145763.0,[38.8949924],[-77.0365581]
280170869.0,[34.0536909],[-118.242766]
280171708.0,[45.98965870000001],[-94.6113288]
280220366.0,[39.7990175],[-89.6439575]
280277290.0,[32.9715645],[-89.7348497]
280285193.0,[36.8529841],[-75.9774183]
280292784.0,[33.7407996],[-116.3693698]
280305448.0,[41.083064],[-81.518485]
280306953.0,[45.6794293],[-111.0440474]
280348397.0,[29.7589382],[-95.3676974]
280363618.0,[47.6038321],[-122.3300624]
280369476.0,[34.395342],[-111.7632755]
280517385.0,[30.2711286],[-97.7436995]
280529016.0,[25.7741728],[-80.19362]
280598785.0,[37.1232245],[-78.4927721]
280612541.0,[40.0757384],[-74.4041622]
280675742.0,[30.7999563],[-81.68982609999998]
280683061.0,[32.194866600000005],[-97.5021868]
280690651.0,[43.1607211],[-77.44430759999999]
280728863.0,[42.3315509],[-83.04664029999998]
280760419.0,[33.9799601],[-118.4687818]
280764283.0,[33.749098700000005],[-84.39018490000002]
280777537.0,[33.749098700000005],[-84.39018490000002]
280778160.0,[34.2331373],[-102.4107493]
280788994.0,[41.0799898],[-85.13860150000002]
280809868.0,[45.98965870000001],[-94.6113288]
280821288.0,[41.87556160000001],[-87.6244212]
280846494.0,[42.3788774],[-72.03236600000002]
280847799.0,[34.0536909],[-118.242766]
280860478.0,[41.9908485],[-88.18500279999998]
280862799.0,[38.3565773],[-121.9877444]
280976514.0,[34.0536909],[-118.242766]
281005666.0,[26.1223084],[-80.14337859999998]
281026552.0,[42.36380020000001],[-71.10138140000002]
281032920.0,[40.7127281],[-74.0060152]
281041461.0,[37.1232245],[-78.4927721]
281049103.0,[40.7127281],[-74.0060152]
281112402.0,[34.0536909],[-118.242766]
281112752.0,[42.3602534],[-71.0582912]
281158007.0,[41.87556160000001],[-87.6244212]
281185540.0,[40.7127281],[-74.0060152]
281208364.0,[42.8867166],[-78.87839220000002]
281249989.0,[45.5202471],[-122.6741949]
281256100.0,[33.749098700000005],[-84.39018490000002]
281293632.0,[40.7127281],[-74.0060152]
281315514.0,[34.0536909],[-118.242766]
281319211.0,[42.7198158],[-78.8279568]
281378328.0,[38.27312],[-98.5821872]
281501350.0,[40.8506558],[-73.86652409999998]
281511237.0,[41.9216734],[-93.3122705]
281536519.0,[40.7127281],[-74.0060152]
281547113.0,[40.7127281],[-74.0060152]
281593066.0,[40.7127281],[-74.0060152]
281600758.0,[40.7127281],[-74.0060152]
281610530.0,[40.7127281],[-74.0060152]
281685881.0,[40.7127281],[-74.0060152]
281715176.0,[42.3602534],[-71.0582912]
281735381.0,[41.87556160000001],[-87.6244212]
281756234.0,[40.7896239],[-73.9598939]
281760931.0,[35.22720860000001],[-80.84308270000002]
281773381.0,[35.3907651],[-102.6193428]
281784899.0,[43.9792797],[-120.737257]
281793679.0,[34.0536909],[-118.242766]
281799126.0,[35.7730076],[-86.28200809999998]
281818167.0,[40.0757384],[-74.4041622]
281826197.0,[37.80445570000001],[-122.2713563]
281875157.0,[43.157285],[-77.615214]
281879196.0,[36.1622296],[-86.7743531]
281884604.0,[40.7896239],[-73.9598939]
281890271.0,[38.7604815],[-92.5617875]
281900615.0,[44.5990718],[-72.5002608]
281905062.0,[40.7596198],[-111.8867975]
282054778.0,[29.7589382],[-95.3676974]
282098612.0,[41.87556160000001],[-87.6244212]
282135428.0,[42.3602534],[-71.0582912]
282154840.0,[42.3788774],[-72.03236600000002]
282233337.0,[40.9995386],[-75.1812913]
282252332.0,[33.8347516],[-117.911732]
282289716.0,[37.7790262],[-122.4199061]
282310866.0,[25.7741728],[-80.19362]
282316299.0,[30.2711286],[-97.7436995]
282329329.0,[36.1672559],[-115.1485163]
282424464.0,[33.2588817],[-86.8295337]
282617380.0,[39.9527237],[-75.16352619999998]
282678924.0,[42.0647352],[-89.9556785]
282717018.0,[40.6501024],[-73.9495829]
282723918.0,[40.9699889],[-77.72788309999999]
282747116.0,[36.0726355],[-79.79197540000001]
282781656.0,[40.7896239],[-73.9598939]
282798037.0,[40.5863563],[-122.3916754]
282825010.0,[40.7127281],[-74.0060152]
282834921.0,[35.6729639],[-79.03929190000002]
282835997.0,[32.7876012],[-79.9402728]
282846161.0,[39.7876112],[-75.6966001]
282856533.0,[37.8708393],[-122.2728639]
282866422.0,[27.7567667],[-81.4639835]
282875087.0,[30.3321838],[-81.655651]
282877606.0,[34.0536909],[-118.242766]
282890804.0,[40.7127281],[-74.0060152]
282932496.0,[42.3788774],[-72.03236600000002]
282955005.0,[33.749098700000005],[-84.39018490000002]
282962445.0,[42.3315509],[-83.04664029999998]
283083066.0,[30.3321838],[-81.655651]
283091638.0,[37.5726028],[-85.1551411]
283131199.0,[40.7127281],[-74.0060152]
283308969.0,[21.304547],[-157.8556764]
283324844.0,[40.4416941],[-79.99008609999998]
283351803.0,[45.98965870000001],[-94.6113288]
283357475.0,[25.7929198],[-80.1353006]
283382012.0,[34.0536909],[-118.242766]
283509802.0,[27.7567667],[-81.4639835]
283581409.0,[41.87556160000001],[-87.6244212]
283641682.0,[41.87556160000001],[-87.6244212]
283665372.0,[31.83688],[-102.0103767]
283670546.0,[43.1561681],[-75.84499459999998]
283670679.0,[27.7567667],[-81.4639835]
283706413.0,[26.3586885],[-80.08309840000003]
283722901.0,[39.5162234],[-76.9382069]
283723005.0,[39.4225192],[-111.7143584]
283747933.0,[40.0064958],[-75.70327420000002]
283759173.0,[36.1672559],[-115.1485163]
283795239.0,[39.88771120000001],[-75.1907839]
283822413.0,[40.3607553],[-78.97555870000002]
284048978.0,[39.7683331],[-86.1583502]
284058380.0,[32.7174209],[-117.1627714]
284076023.0,[32.5184775],[-92.1476353]
284119648.0,[25.7741728],[-80.19362]
284136395.0,[37.7790262],[-122.4199061]
284137989.0,[43.5499749],[-96.700327]
284209896.0,[33.6383],[-117.566]
284239363.0,[40.7127281],[-74.0060152]
284250069.0,[40.3270127],[-86.1746933]
284263364.0,[40.6501024],[-73.9495829]
284282160.0,[40.2253569],[-82.6881395]
284290960.0,[40.6501024],[-73.9495829]
284309688.0,[33.749098700000005],[-84.39018490000002]
284320407.0,[33.687438799999995],[-80.4363743]
284324419.0,[43.08217929999999],[-73.7853915]
284325935.0,[40.7127281],[-74.0060152]
284329247.0,[41.87556160000001],[-87.6244212]
284333698.0,[36.1556805],[-95.9929113]
284365883.0,[32.7762719],[-96.7968559]
284410629.0,[34.0536909],[-118.242766]
284541541.0,[31.8160381],[-99.5120986]
284576272.0,[42.8867166],[-78.87839220000002]
284695962.0,[31.8160381],[-99.5120986]
284721682.0,[43.157285],[-77.615214]
284783448.0,[39.4225192],[-111.7143584]
284790252.0,[38.029306],[-78.4766781]
284798460.0,[40.7127281],[-74.0060152]
284812300.0,[34.0536909],[-118.242766]
284851206.0,[40.7127281],[-74.0060152]
284864682.0,[44.4308975],[-89.6884637]
284866544.0,[39.745368],[-84.2609]
284981341.0,[34.0536909],[-118.242766]
285019519.0,[45.98965870000001],[-94.6113288]
285143932.0,[29.7589382],[-95.3676974]
285193242.0,[29.4246002],[-98.4951405]
285281197.0,[27.7567667],[-81.4639835]
285284501.0,[40.7127281],[-74.0060152]
285358599.0,[38.27312],[-98.5821872]
285361249.0,[35.22720860000001],[-80.84308270000002]
285363854.0,[34.0536909],[-118.242766]
285419646.0,[41.87556160000001],[-87.6244212]
285445708.0,[35.22720860000001],[-80.84308270000002]
285452460.0,[42.3602534],[-71.0582912]
285593142.0,[40.3270127],[-86.1746933]
285595824.0,[32.7174209],[-117.1627714]
285667707.0,[38.66130070000001],[-90.4423653]
285698502.0,[40.6801],[-75.52991]
285726486.0,[35.1490215],[-90.0516285]
285751728.0,[41.5910323],[-93.6046655]
285772181.0,[38.8949924],[-77.0365581]
285794953.0,[32.7762719],[-96.7968559]
285795085.0,[41.87556160000001],[-87.6244212]
285859859.0,[28.45077],[-80.52662]
285960566.0,[39.1014537],[-84.5124602]
285983420.0,[32.7174209],[-117.1627714]
285991267.0,[31.8160381],[-99.5120986]
286002493.0,[35.22720860000001],[-80.84308270000002]
286178174.0,[42.3602534],[-71.0582912]
286181734.0,[36.1672559],[-115.1485163]
286313483.0,[34.0536909],[-118.242766]
286322537.0,[34.0536909],[-118.242766]
286322844.0,[39.9348351],[-75.0307264]
286381811.0,[34.0536909],[-118.242766]
286381898.0,[41.87556160000001],[-87.6244212]
286391256.0,[40.7684331],[-73.5251253]
286407016.0,[42.3788774],[-72.03236600000002]
286416455.0,[44.4308975],[-89.6884637]
286422178.0,[41.87556160000001],[-87.6244212]
286462201.0,[32.7349196],[-117.1545974]
286476728.0,[35.0841034],[-106.6509851]
286543887.0,[34.1729044],[-118.3740371]
286676834.0,[31.8160381],[-99.5120986]
286680192.0,[33.448436699999995],[-112.0741417]
286731015.0,[35.7730076],[-86.28200809999998]
286760522.0,[44.5990718],[-72.5002608]
286777329.0,[41.87556160000001],[-87.6244212]
286835391.0,[38.8949924],[-77.0365581]
286901402.0,[28.5421109],[-81.3790304]
286901686.0,[37.1232245],[-78.4927721]
286914331.0,[34.0536909],[-118.242766]
286919264.0,[45.5202471],[-122.6741949]
286950740.0,[40.7127281],[-74.0060152]
286955282.0,[40.7896239],[-73.9598939]
286963420.0,[40.2253569],[-82.6881395]
286967039.0,[41.48998270000001],[-71.3137707]
286971846.0,[34.0536909],[-118.242766]
287080457.0,[36.7014631],[-118.7559974]
287216500.0,[40.0757384],[-74.4041622]
287388312.0,[27.7567667],[-81.4639835]
287439233.0,[47.6038321],[-122.3300624]
287439926.0,[25.7741728],[-80.19362]
287450687.0,[42.3602534],[-71.0582912]
287454848.0,[40.7127281],[-74.0060152]
287488533.0,[40.9699889],[-77.72788309999999]
287507303.0,[40.7127281],[-74.0060152]
287514935.0,[46.77293220000001],[-92.1251218]
287529467.0,[34.0536909],[-118.242766]
287567390.0,[38.8949924],[-77.0365581]
287717983.0,[45.709097],[-68.8590201]
287766113.0,[27.7567667],[-81.4639835]
287794691.0,[35.7730076],[-86.28200809999998]
287855153.0,[39.7392364],[-104.9848623]
287903073.0,[34.7809263],[-91.5809651]
287907567.0,[36.1672559],[-115.1485163]
287912664.0,[37.7790262],[-122.4199061]
287945610.0,[42.3602534],[-71.0582912]
287951319.0,[40.0796606],[-89.4337288]
287989185.0,[33.6783336],[-118.0000166]
287992708.0,[40.4416941],[-79.99008609999998]
288003574.0,[29.7589382],[-95.3676974]
288007078.0,[35.6729639],[-79.03929190000002]
288038430.0,[38.5810606],[-121.4938951]
288103784.0,[40.6501024],[-73.9495829]
288130860.0,[39.7683331],[-86.1583502]
288160514.0,[37.7884969],[-122.3558473]
288176017.0,[39.97880170000001],[-86.11892569999998]
288204640.0,[40.4416941],[-79.99008609999998]
288233696.0,[37.7790262],[-122.4199061]
288277026.0,[35.7803977],[-78.63909890000002]
288339134.0,[40.7127281],[-74.0060152]
288346519.0,[47.6038321],[-122.3300624]
288389404.0,[40.7127281],[-74.0060152]
288405171.0,[43.4849133],[-71.6553992]
288430458.0,[30.2711286],[-97.7436995]
288432289.0,[31.8160381],[-99.5120986]
288449457.0,[41.87556160000001],[-87.6244212]
288478528.0,[45.5202471],[-122.6741949]
288479893.0,[25.7741728],[-80.19362]
288491327.0,[32.7174209],[-117.1627714]
288541225.0,[39.9527237],[-75.16352619999998]
288548798.0,[38.8949924],[-77.0365581]
288589080.0,[30.2711286],[-97.7436995]
288612626.0,[40.4416941],[-79.99008609999998]
288643134.0,[36.7014631],[-118.7559974]
288751016.0,[25.7741728],[-80.19362]
288791838.0,[29.7589382],[-95.3676974]
288860574.0,[34.0536909],[-118.242766]
288862116.0,[35.2048883],[-92.4479108]
288909961.0,[42.8867166],[-78.87839220000002]
288912377.0,[30.8703881],[-92.007126]
288937061.0,[40.7127281],[-74.0060152]
288941899.0,[38.9742502],[-94.6851702]
288975383.0,[40.7127281],[-74.0060152]
289013902.0,[33.749098700000005],[-84.39018490000002]
289017527.0,[33.8651033],[-84.3365918]
289020248.0,[40.7127281],[-74.0060152]
289027090.0,[38.7604815],[-92.5617875]
289050011.0,[26.937552],[-80.103605]
289055246.0,[36.7014631],[-118.7559974]
289058137.0,[40.7127281],[-74.0060152]
289123857.0,[34.0536909],[-118.242766]
289151402.0,[40.7127281],[-74.0060152]
289160135.0,[40.7127281],[-74.0060152]
289175252.0,[31.8160381],[-99.5120986]
289343371.0,[46.5391751],[-102.8682231]
289349589.0,[37.8709542],[-96.2471338]
289454772.0,[35.0457219],[-85.3094883]
289499874.0,[43.6447642],[-114.0154071]
289526095.0,[37.7884969],[-122.3558473]
289533509.0,[26.4614625],[-80.07282009999999]
289573362.0,[45.5202471],[-122.6741949]
289597666.0,[33.687438799999995],[-80.4363743]
289669903.0,[41.87556160000001],[-87.6244212]
289701987.0,[32.7349196],[-117.1545974]
289702880.0,[34.1591324],[-118.5016166]
289706182.0,[26.6279798],[-80.44941740000002]
289718601.0,[27.9658533],[-82.8001026]
289720077.0,[40.7127281],[-74.0060152]
289749503.0,[32.7174209],[-117.1627714]
289750722.0,[35.1490215],[-90.0516285]
289851944.0,[34.0536909],[-118.242766]
289896745.0,[42.3315509],[-83.04664029999998]
289904597.0,[30.4459596],[-91.18738]
289980896.0,[47.9688213],[-121.8992373]
290005672.0,[34.0536909],[-118.242766]
290015383.0,[40.0757384],[-74.4041622]
290028321.0,[42.3602534],[-71.0582912]
290061912.0,[38.8949924],[-77.0365581]
290132637.0,[40.7127281],[-74.0060152]
290181918.0,[34.0536909],[-118.242766]
290228762.0,[40.8506558],[-73.86652409999998]
290255786.0,[31.8160381],[-99.5120986]
290263789.0,[21.4055],[-157.7960716]
290279078.0,[40.7127281],[-74.0060152]
290283947.0,[26.2517482],[-80.17893509999998]
290309557.0,[39.4225192],[-111.7143584]
290310861.0,[32.182598],[-95.7893178]
290338907.0,[40.7386359],[-73.878568]
290353954.0,[28.2716755],[-82.71954509999998]
290391044.0,[36.1672559],[-115.1485163]
290479143.0,[31.7754152],[-106.4646348]
290526118.0,[41.0887072],[-74.1437552]
290563098.0,[39.2908816],[-76.610759]
290604775.0,[29.7589382],[-95.3676974]
290679806.0,[43.6211955],[-84.6824346]
290746568.0,[32.7174209],[-117.1627714]
290748711.0,[39.9527237],[-75.16352619999998]
290752241.0,[41.87556160000001],[-87.6244212]
290755406.0,[28.5421109],[-81.3790304]
290798656.0,[36.1672559],[-115.1485163]
290832666.0,[34.0536909],[-118.242766]
290896860.0,[30.2711286],[-97.7436995]
290903167.0,[41.87556160000001],[-87.6244212]
290966621.0,[28.5421109],[-81.3790304]
290969611.0,[37.9906638],[-81.42649870000002]
290980590.0,[42.1105779],[-88.0336888]
291085924.0,[33.749098700000005],[-84.39018490000002]
291198172.0,[34.0536909],[-118.242766]
291228897.0,[40.7896239],[-73.9598939]
291281153.0,[39.6246085],[-105.084204]
291342240.0,[34.2331373],[-102.4107493]
291384242.0,[39.7392364],[-104.9848623]
291421323.0,[34.0536909],[-118.242766]
291483751.0,[38.8949924],[-77.0365581]
291488423.0,[38.8949924],[-77.0365581]
291494673.0,[33.4942189],[-111.92601840000002]
291498310.0,[33.9562149],[-83.9879625]
291505114.0,[41.4268678],[-74.4384501]
291513513.0,[29.7589382],[-95.3676974]
291513648.0,[35.7730076],[-86.28200809999998]
291521765.0,[34.851354],[-82.3984882]
291529042.0,[34.0194704],[-118.4912273]
291538665.0,[43.1700264],[-107.5685348]
291740968.0,[40.7127281],[-74.0060152]
291788432.0,[64.44596130000001],[-149.680909]
291856518.0,[30.3321838],[-81.655651]
291860062.0,[38.50038],[-80.50009]
291878083.0,[40.7127281],[-74.0060152]
291890669.0,[61.2163129],[-149.894852]
291936331.0,[42.3788774],[-72.03236600000002]
291946944.0,[32.7174209],[-117.1627714]
291957544.0,[27.7567667],[-81.4639835]
291973759.0,[34.0536909],[-118.242766]
291985951.0,[33.448436699999995],[-112.0741417]
291994883.0,[25.7929198],[-80.1353006]
292000238.0,[36.1672559],[-115.1485163]
292007127.0,[29.7589382],[-95.3676974]
292012475.0,[32.7762719],[-96.7968559]
292015603.0,[41.87556160000001],[-87.6244212]
292083533.0,[31.8160381],[-99.5120986]
292084368.0,[42.3315509],[-83.04664029999998]
292095770.0,[47.6038321],[-122.3300624]
292095857.0,[18.2214149],[-66.4132818]
292165355.0,[29.7589382],[-95.3676974]
292171356.0,[36.7014631],[-118.7559974]
292367283.0,[40.7127281],[-74.0060152]
292411837.0,[18.465299],[-66.11666600000001]
292442401.0,[44.9772995],[-93.2654692]
292450753.0,[40.7127281],[-74.0060152]
292483352.0,[33.749098700000005],[-84.39018490000002]
292487832.0,[46.5391751],[-102.8682231]
292499110.0,[35.6729639],[-79.03929190000002]
292514822.0,[36.1556805],[-95.9929113]
292519194.0,[40.7127281],[-74.0060152]
292519466.0,[31.8160381],[-99.5120986]
292536430.0,[40.7127281],[-74.0060152]
292552327.0,[34.9550817],[-97.2684063]
292555959.0,[42.8656325],[-73.7709535]
292598025.0,[40.7127281],[-74.0060152]
292619829.0,[43.6211955],[-84.6824346]
292643973.0,[33.749098700000005],[-84.39018490000002]
292673121.0,[40.7127281],[-74.0060152]
292687624.0,[36.7014631],[-118.7559974]
292698687.0,[44.9391565],[-123.033121]
292700010.0,[40.7127281],[-74.0060152]
292702904.0,[34.9550817],[-97.2684063]
292707752.0,[46.5391751],[-102.8682231]
292719867.0,[47.6038321],[-122.3300624]
292720207.0,[38.8949924],[-77.0365581]
292743689.0,[34.146941600000005],[-118.2478471]
292752261.0,[40.7127281],[-74.0060152]
292754731.0,[34.2331373],[-102.4107493]
292933514.0,[34.0536909],[-118.242766]
292935177.0,[34.0536909],[-118.242766]
292980894.0,[41.87556160000001],[-87.6244212]
293027512.0,[40.7127281],[-74.0060152]
293030832.0,[47.3752671],[-109.63875790000002]
293061769.0,[40.4416941],[-79.99008609999998]
293091870.0,[27.7567667],[-81.4639835]
293109154.0,[36.1672559],[-115.1485163]
293186123.0,[40.7127281],[-74.0060152]
293203389.0,[33.2095614],[-87.5675258]
293220607.0,[40.2253569],[-82.6881395]
293252372.0,[40.4416941],[-79.99008609999998]
293267862.0,[38.8462236],[-77.3063733]
293297966.0,[26.2378597],[-80.1247667]
293323552.0,[37.80445570000001],[-122.2713563]
293335459.0,[40.4416941],[-79.99008609999998]
293347106.0,[40.6501024],[-73.9495829]
293433738.0,[40.7896239],[-73.9598939]
293458690.0,[40.7127281],[-74.0060152]
293481489.0,[40.9699889],[-77.72788309999999]
293489386.0,[40.9699889],[-77.72788309999999]
293540432.0,[45.5202471],[-122.6741949]
293557774.0,[42.3602534],[-71.0582912]
293613744.0,[40.7127281],[-74.0060152]
293628943.0,[31.7754152],[-106.4646348]
293652713.0,[27.7567667],[-81.4639835]
293676222.0,[29.5821811],[-95.7607832]
293680988.0,[35.22720860000001],[-80.84308270000002]
293703569.0,[42.3788774],[-72.03236600000002]
293720455.0,[40.2253569],[-82.6881395]
293784140.0,[47.9970097],[-97.8681358]
293786612.0,[34.0536909],[-118.242766]
293791002.0,[33.750037799999994],[-117.8704931]
293791508.0,[41.87556160000001],[-87.6244212]
293807544.0,[34.0536909],[-118.242766]
293894245.0,[40.0757384],[-74.4041622]
294044740.0,[38.8949924],[-77.0365581]
294047445.0,[40.7127281],[-74.0060152]
294064152.0,[41.87556160000001],[-87.6244212]
294110749.0,[47.25288],[-122.44429]
294136984.0,[26.715364],[-80.05329420000002]
294164385.0,[40.8517224],[-73.0992188]
294202378.0,[45.709097],[-68.8590201]
294215155.0,[39.9622601],[-83.00070649999998]
294254906.0,[42.3602534],[-71.0582912]
294258131.0,[34.0536909],[-118.242766]
294272710.0,[31.8160381],[-99.5120986]
294303435.0,[37.8708393],[-122.2728639]
294332621.0,[33.6169035],[-112.280118]
294350368.0,[34.0536909],[-118.242766]
294406579.0,[33.749098700000005],[-84.39018490000002]
294410113.0,[38.8949924],[-77.0365581]
294413590.0,[40.7127281],[-74.0060152]
294502923.0,[34.2331373],[-102.4107493]
294522424.0,[34.0536909],[-118.242766]
294676177.0,[40.7127281],[-74.0060152]
294727720.0,[40.7127281],[-74.0060152]
294758966.0,[40.7127281],[-74.0060152]
294821086.0,[40.7127281],[-74.0060152]
294828552.0,[34.0536909],[-118.242766]
294830333.0,[36.7014631],[-118.7559974]
294842170.0,[34.9248667],[-81.02507840000001]
294862170.0,[37.7884969],[-122.3558473]
294977222.0,[33.953354600000004],[-117.3961623]
294986522.0,[38.5810606],[-121.4938951]
295159684.0,[40.7127281],[-74.0060152]
295196497.0,[38.0686668],[-78.8893999]
295213594.0,[39.9527237],[-75.16352619999998]
295251089.0,[47.2868352],[-120.2126139]
295258937.0,[26.1036887],[-97.1646938]
295263935.0,[38.8949924],[-77.0365581]
295292994.0,[37.1677128],[-94.8464256]
295351168.0,[27.7567667],[-81.4639835]
295359664.0,[36.0625843],[-94.1574328]
295376441.0,[36.7014631],[-118.7559974]
295409869.0,[45.5202471],[-122.6741949]
295449107.0,[40.7127281],[-74.0060152]
295458737.0,[35.0349239],[-106.6870693]
295485160.0,[33.5206824],[-86.80243259999997]
295516973.0,[37.4429964],[-122.1545229]
295519094.0,[40.7596198],[-111.8867975]
295519109.0,[42.3788774],[-72.03236600000002]
